 Senior Full-Stack Engineer (with Frontend focus) ,1 ное., София ,Clippings,https://dev.bg/company/jobads/clippings-senior-full-stack-engineer-with-frontend-focus/,"[' Fullstack Development', ' JavaScript']"
 .NET/C++ Full Stack Developer ,1 ное.,  Remote,TELUS International Europe,https://dev.bg/company/jobads/telus-international-europe-net-c-full-stack-developer/,"[' .NET', ' Fullstack Development', ' JavaScript']"
 .NET Full-Stack Developer ,1 ное.,  Remote,Accedia,https://dev.bg/company/jobads/accedia-net-full-stack-developer/,"[' .NET', ' Fullstack Development', ' JavaScript']"
 Senior .NET Full-Stack Developer ,1 ное.,  Remote,Accedia,https://dev.bg/company/jobads/accedia-senior-net-full-stack-developer/,"[' .NET', ' Fullstack Development', ' JavaScript']"
" Full Stack Developer with Mongo, Express, Angular.js, React.js, Node.js ",1 ное.,  Remote,TELUS International Europe,https://dev.bg/company/jobads/telus-international-europe-full-stack-developer-with-mongo-express-angular-js-react-js-node-js/,"[' Fullstack Development', ' JavaScript', ' Node.js']"
 Senior .NET Full Stack Developer (.Net Core; ReactJS) ,1 ное., Пловдив ,TSD Services,https://dev.bg/company/jobads/tsd-services-senior-net-full-stack-developer-net-core-reactjs-2/,"[' .NET', ' Fullstack Development']"
 Application Integration Developer ,1 ное., София ,IBS Bulgaria,https://dev.bg/company/jobads/ibs-bulgaria-application-integration-developer/,[' Fullstack Development']
 Web Developer/ NodeJS ,1 ное., София ,Digital and Software Solutions,https://dev.bg/company/jobads/digital-and-software-solutions-web-developer-nodejs/,"[' Fullstack Development', ' JavaScript', ' Node.js']"
 Senior Full-stack Angular Developer ,1 ное., София ,Digital and Software Solutions,https://dev.bg/company/jobads/digital-and-software-solutions-senior-full-stack-angular-developer/,"[' Angular', ' Fullstack Development', ' JavaScript']"
 JavaScript Developer ,1 ное., София ,Top Skills Recruitment,https://dev.bg/company/jobads/javascript-developer-2/,"[' Fullstack Development', ' JavaScript']"
 Fullstack Developer: PHP/React (m/f/d) ,1 ное., Пловдив ,TIMIFY,https://dev.bg/company/jobads/timify-fullstack-developer-php-react-m-f-d/,"[' Fullstack Development', ' JavaScript', ' PHP', ' React']"
 Full-Stack PHP Developer ,1 ное., София ,Ingentics,https://dev.bg/company/jobads/ingentics-full-stack-php-developer-2/,"[' Fullstack Development', ' JavaScript', ' PHP']"
 Middle Web Developer ,1 ное., София ,Credissimo,https://dev.bg/company/jobads/credissimo-middle-web-developer/,"[' Fullstack Development', ' JavaScript', ' PHP']"
 Senior Web Developer ,1 ное., София ,Credissimo,https://dev.bg/company/jobads/credissimo-senior-web-developer-2/,"[' Fullstack Development', ' JavaScript', ' PHP']"
 Software Engineer ,1 ное., София ,Uber (Engineering),https://dev.bg/company/jobads/uber-software-engineer/,"[' Fullstack Development', ' JavaScript']"
 Full Stack Web Developer ( Laravel + jQuery ) ,1 ное., Пловдив ,You Plus We,https://dev.bg/company/jobads/you-plus-we-full-stack-web-developer-laravel-jquery/,"[' Fullstack Development', ' JavaScript', ' PHP']"
 Software engineer ,1 ное.,  Remote,Candor,https://dev.bg/company/jobads/candor-software-engineer/,"[' Fullstack Development', ' JavaScript', ' Node.js']"
 JavaScript Backend Developer ,1 ное.,  Remote,,https://dev.bg/company/jobads/backend-developer-node-js/,"[' Fullstack Development', ' JavaScript', ' Node.js']"
 Senior Software Engineer (full-stack) ,1 ное., София ,Financial Times,https://dev.bg/company/jobads/financial-times-senior-i-software-engineer/,"[' Fullstack Development', ' Node.js']"
 Full Stack Developer (JavaScript/React.js/PHP) ,29 окт., София ,Droxic,https://dev.bg/company/jobads/droxic-full-stack-developer-javascript-react-js-php/,"[' Fullstack Development', ' JavaScript', ' PHP', ' React']"
 Senior Full Stack Developer ,29 окт.,  Remote,Matrix Global Services– Eastern Europe,https://dev.bg/company/jobads/matrix-global-services-eastern-europe-senior-full-stack-developer-2/,"[' .NET', ' Fullstack Development', ' JavaScript', ' React']"
 Eng Software Engineering ,29 окт., София ,Global Foundries,https://dev.bg/company/jobads/global-foundries-eng-software-engineering/,"[' Fullstack Development', ' Java', ' JavaScript']"
 Senior Software Engineer – WebDM ,29 окт., София ,Global Foundries,https://dev.bg/company/jobads/global-foundries-senior-software-engineer-webdm/,"[' Fullstack Development', ' Java', ' JavaScript']"
 Sr Engineer Tapeout Engineering ,29 окт., София ,Global Foundries,https://dev.bg/company/jobads/global-foundries-sr-engineer-tapeout-engineering/,"[' Fullstack Development', ' Java', ' JavaScript', ' Python']"
 Full-stack Developer ,29 окт.,  Remote,Infoleven,https://dev.bg/company/jobads/infoleven-full-stack-developer-6-2/,"[' Fullstack Development', ' JavaScript']"
 FULL STACK DEVELOPER WITH JAVA ,29 окт., София ,Horizons,https://dev.bg/company/jobads/full-stack-developer-with-java-2/,"[' Fullstack Development', ' Java']"
 Angular/Node.JS Engineer ,29 окт., София ,NATEK,https://dev.bg/company/jobads/natek-angular-node-js-engineer/,"[' Angular', ' Fullstack Development', ' JavaScript', ' Node.js']"
 Full Stack Developer ,29 окт., София ,Propy,https://dev.bg/company/jobads/propy-full-stack-developer-8/,"[' .NET', ' Angular', ' Fullstack Development', ' JavaScript']"
 Senior Software Developer React/ React Native & Ruby/ Node.js ,29 окт., Пловдив ,MentorMate,https://dev.bg/company/jobads/mentormate-senior-software-developer-react-react-native-ruby-node-js-2/,"[' Fullstack Development', ' JavaScript', ' React', ' Ruby']"
 Senior Full Stack JavaScript Engineer ,29 окт., София ,Questers,https://dev.bg/company/jobads/questers-full-stack-javascript-engineer-2/,"[' Fullstack Development', ' JavaScript', ' React']"
 SITECORE DEVELOPER ,29 окт.,  Remote,Flat Rock Technology,https://dev.bg/company/jobads/flat-rock-technology-sitecore-developer-2/,"[' Fullstack Development', ' JavaScript']"
 Business Solutions Architect ,29 окт., София ,Software Group,https://dev.bg/company/jobads/software-group-presales-solutions-architect/,"[' Fullstack Development', ' JavaScript', ' Node.js', ' React']"
 JavaScript Developer ,29 окт., София ,ForkPoint,https://dev.bg/company/jobads/forkpoint-javascript-developer-11/,"[' Fullstack Development', ' JavaScript']"
 Full Stack Developer with React and Node.js ,29 окт., София ,Astea Solutions,https://dev.bg/company/jobads/astea-solutions-full-stack-developer-with-react-and-node-js/,"[' Fullstack Development', ' Node.js', ' React']"
 Software Development Team Lead ,29 окт.,  Remote,Dext,https://dev.bg/company/jobads/dext-software-development-team-lead/,"[' Fullstack Development', ' JavaScript', ' React', ' Ruby']"
 Senior Full-Stack .NET Developer ,29 окт., Пловдив ,MentorMate,https://dev.bg/company/jobads/mentormate-senior-full-stack-net-developer-2/,"[' .NET', ' Fullstack Development', ' JavaScript']"
 Web Development Team Lead with German ,29 окт., София ,Infoleven,https://dev.bg/company/jobads/infoleven-web-development-team-lead-with-german/,"[' Fullstack Development', ' JavaScript', ' Node.js']"
 Fullstack Developer ,29 окт., София ,App Streams,https://dev.bg/company/jobads/app-streams-fullstack-developer-2/,"[' Fullstack Development', ' JavaScript', ' Node.js', ' React']"
 Full Stack Developer Trainee ,29 окт., София ,Catenate Bulgaria,https://dev.bg/company/jobads/catenate-bulgaria-full-stack-developer-trainee/,"[' Fullstack Development', ' Java', ' JavaScript', ' Junior / Intern']"
 Software Developer ,29 окт.,  Remote,Dext,https://dev.bg/company/jobads/dext-software-developer/,"[' Fullstack Development', ' JavaScript', ' React', ' Ruby']"
 JavaScript Developer ,29 окт., София ,BICA Services,https://dev.bg/company/jobads/bica-services-javascript-developer-4/,"[' Fullstack Development', ' JavaScript', ' Node.js', ' React']"
 Full Stack .Net Developer ,29 окт., София ,Top Skills Recruitment,https://dev.bg/company/jobads/full-stack-net-developer/,"[' .NET', ' Fullstack Development', ' JavaScript']"
 Senior Full Stack .Net Software Engineer ,29 окт., София ,Cobuilder,https://dev.bg/company/jobads/cobuilder2-cobuilder-senior-full-stack-net-software-engineer/,"[' .NET', ' Fullstack Development']"
 Senior Full-Stack .NET Developer ,29 окт., Варна ,MentorMate,https://dev.bg/company/jobads/mentormate-senior-full-stack-net-developer-3/,"[' .NET', ' Fullstack Development', ' JavaScript']"
 Full-stack software developer with Laravel and React ,29 окт., София ,AMPECO,https://dev.bg/company/jobads/ampeco-full-stack-software-developer-with-laravel-and-react/,"[' Fullstack Development', ' JavaScript', ' PHP', ' React']"
 Full Stack Developer (Python/React) ,29 окт., Варна ,Nemetschek Bulgaria,https://dev.bg/company/jobads/nemetschek-bulgaria-full-stack-developer-python-react-2/,"[' Fullstack Development', ' JavaScript', ' Python']"
 Full Stack Developer (Java/ReactJS) ,29 окт., Варна ,Nemetschek Bulgaria,https://dev.bg/company/jobads/nemetschek-bulgaria-full-stack-developer-java-reactjs/,"[' Fullstack Development', ' Java', ' JavaScript', ' React']"
 Full Stack Developer with PHP ,29 окт., София ,ONLIME,https://dev.bg/company/jobads/onlime-full-stack-developer-with-php/,"[' Fullstack Development', ' PHP']"
 Java Full Stack Developer ,29 окт., София ,Proxiad Bulgaria,https://dev.bg/company/jobads/proxiad-java-full-stack-developer/,"[' Fullstack Development', ' Java', ' JavaScript']"
 WordPress/PHP developer ,29 окт., София ,SymbiOpen,https://dev.bg/company/jobads/symbiopen-wordpress-php-developer/,"[' Fullstack Development', ' JavaScript', ' PHP']"
 Senior Full-stack PHP Developer ,29 окт., София ,Adecco Bulgaria,https://dev.bg/company/jobads/senior-full-stack-php-developer/,"[' Fullstack Development', ' PHP']"
 Full-Stack Engineer – FT Specialist ,29 окт., София ,Financial Times,https://dev.bg/company/jobads/financial-times-full-stack-engineer-ft-specialist/,"[' Fullstack Development', ' JavaScript', ' Node.js']"
 Full-stack Software Developer ,29 окт., София ,foryouandyourcustomers,https://dev.bg/company/jobads/foryouandyourcustomers-full-stack-software-developer/,"[' Fullstack Development', ' JavaScript', ' Node.js']"
 Full Stack .Net Software Engineer ,29 окт., София ,Cobuilder,https://dev.bg/company/jobads/cobuilder-full-stack-net-software-engineer/,"[' .NET', ' Fullstack Development']"
 Senior Drupal Engineer ,29 окт., София ,Neli Petkova / Talent Garden Coaching,https://dev.bg/company/jobads/neli-petkova-talent-garden-coaching-senior-drupal-engineer/,"[' Fullstack Development', ' JavaScript', ' PHP']"
 Part-Time Full-Stack Developer ,29 окт., София ,Launchee Space,https://dev.bg/company/jobads/launchee-space/,"[' Fullstack Development', ' JavaScript', ' Node.js']"
 (Regular or Senior) Full Stack Developer ,29 окт., София ,SAP,https://dev.bg/company/jobads/sap-regular-or-senior-full-stack-developer/,"[' Fullstack Development', ' JavaScript', ' Python']"
 Senior Magento Developer ,29 окт., София ,Stanga1,https://dev.bg/company/jobads/stanga1-senior-magento-developer/,"[' Fullstack Development', ' JavaScript', ' PHP']"
 Full-Stack .NET Developer ,29 окт., София ,MentorMate,https://dev.bg/company/jobads/mentormate-full-stack-net-developer-5/,"[' .NET', ' Fullstack Development', ' JavaScript']"
 Full-Stack .NET Developer ,29 окт., Варна ,MentorMate,https://dev.bg/company/jobads/mentormate-full-stack-net-developer-5-1/,"[' .NET', ' Fullstack Development', ' JavaScript']"
 Full-Stack .NET Developer ,29 окт., Русе ,MentorMate,https://dev.bg/company/jobads/mentormate-full-stack-net-developer-5-1-1/,"[' .NET', ' Fullstack Development', ' JavaScript']"
 Full-Stack .NET Developer ,29 окт., Пловдив ,MentorMate,https://dev.bg/company/jobads/mentormate-full-stack-net-developer-5-1-1-1/,"[' .NET', ' Fullstack Development', ' JavaScript']"
 Full-Stack .NET Developer ,29 окт.,  Remote,MentorMate,https://dev.bg/company/jobads/mentormate-full-stack-net-developer-5-1-1-1-1/,"[' .NET', ' Fullstack Development', ' JavaScript']"
 WordPress Developer ,29 окт., София ,DevriX,https://dev.bg/company/jobads/devrix-wordpress-developer/,"[' Fullstack Development', ' PHP']"
 Full-Stack Engineer ,29 окт., София ,Appolica,https://dev.bg/company/jobads/appolica-full-stack-engineer/,"[' Fullstack Development', ' JavaScript', ' Node.js']"
 MICROSOFT DYNAMICS DEVELOPER ,28 окт., София ,Schwarz IT Bulgaria,https://dev.bg/company/jobads/schwarz-it-bulgaria-microsoft-dynamics-developer/,"[' .NET', ' Fullstack Development', ' JavaScript']"
 WordPress Developer ,28 окт.,  Remote,Wit,https://dev.bg/company/jobads/wit-wordpress-developer/,"[' Fullstack Development', ' JavaScript', ' PHP']"
" Full Stack Engineer, Machine Learning ",28 окт., София ,Hyperscience,https://dev.bg/company/jobads/hyperscience-full-stack-engineer-machine-learning/,"[' Data Science', ' Fullstack Development', ' JavaScript', ' ML/AI/Data modelling', ' Python', ' React']"
 Full Stack Developer ,28 окт.,  Remote,B.A.B.Consult,https://dev.bg/company/jobads/b-a-b-consult-full-stack-developer-4/,"[' Fullstack Development', ' JavaScript']"
 Full stack Developer – Java and Angular (remote work possible) ,28 окт., София ,NATEK,https://dev.bg/company/jobads/natek-full-stack-developer-java-and-angular-remote-work-possible/,"[' Angular', ' Fullstack Development', ' Java', ' JavaScript']"
 Full Stack Java Developer ,28 окт., София ,BULPROS,https://dev.bg/company/jobads/bulpros-full-stack-java-developer-3/,"[' Fullstack Development', ' Java', ' JavaScript']"
 FullStack Node.js Developer m/f/d ,28 окт.,  Remote,Catenate Bulgaria,https://dev.bg/company/jobads/catenate-bulgaria-node-js-fullstack-developer-m-f-d/,"[' Fullstack Development', ' JavaScript', ' Node.js']"
 Senior JavaScript Developer (Full-Stack) ,28 окт., София ,KPMG IT Service,https://dev.bg/company/jobads/kpmg-it-service-senior-javascript-developer-full-stack/,"[' Fullstack Development', ' JavaScript', ' Node.js']"
 Full Stack Developer ,28 окт., София ,"SMSBump, a Yotpo company",https://dev.bg/company/jobads/smsbump-a-yotpo-company-full-stack-developer-9/,"[' Fullstack Development', ' JavaScript', ' PHP', ' React']"
 SharePoint Developer ,28 окт., София ,Proexes,https://dev.bg/company/jobads/proexes-sharepoint-developer-2/,"[' .NET', ' Fullstack Development', ' JavaScript']"
 Full stack C#/.NET developer ,28 окт., София ,Proexes,https://dev.bg/company/jobads/proexes-full-stack-c-net-developer/,"[' .NET', ' Fullstack Development']"
 Full Stack Developer (Java/JavaScript) ,28 окт., Варна ,Nemetschek Bulgaria,https://dev.bg/company/jobads/nemetschek-bulgaria-full-stack-developer-java-javascript-2/,"[' Fullstack Development', ' Java', ' JavaScript']"
 Senior Angular/Node.js Developer ,28 окт., София ,BULPROS,https://dev.bg/company/jobads/bulpros-angular-node-js-developer/,"[' Angular', ' Fullstack Development', ' JavaScript', ' Node.js']"
 Software Engineer – Full stack ,28 окт.,  Remote,Entercoms,https://dev.bg/company/jobads/entercoms-software-engineer-full-stack/,"[' Fullstack Development', ' JavaScript', ' Python']"
" Full Stack Developer with Java / Angular, Cloud Management ",28 окт.,  Remote,VMware Bulgaria,https://dev.bg/company/jobads/vmware-bulgaria-full-stack-developer-with-java-angular-cloud-management-2/,"[' Angular', ' Fullstack Development', ' Java', ' JavaScript']"
" Junior Full Stack Developer, Cloud Management ",28 окт., София ,VMware Bulgaria,https://dev.bg/company/jobads/vmware-bulgaria-junior-full-stack-developer-cloud-management/,"[' Angular', ' Fullstack Development', ' Java', ' JavaScript', ' Junior / Intern']"
" Junior Full Stack Developer, Cloud Management ",28 окт.,  Remote,VMware Bulgaria,https://dev.bg/company/jobads/vmware-bulgaria-junior-full-stack-developer-cloud-management-2/,"[' Angular', ' Fullstack Development', ' Java', ' JavaScript', ' Junior / Intern']"
 Full Stack Developer ,28 окт., София ,Alcatraz AI,https://dev.bg/company/jobads/alcatraz-ai-full-stack-developer-5/,"[' Fullstack Development', ' JavaScript', ' Node.js', ' React']"
 Full stack developer ,28 окт.,  Remote,Matrix Global Services– Eastern Europe,https://dev.bg/company/jobads/matrix-global-services-eastern-europe-full-stack-developer-3/,"[' .NET', ' Fullstack Development']"
 Junior Full Stack Developer ,27 окт.,  Remote,Tryzens,https://dev.bg/company/jobads/tryzens-junior-full-stack-developer/,"[' Fullstack Development', ' JavaScript', ' Junior / Intern']"
 BLOCKCHAIN SOFTWARE DEVELOPER (with Solidity) ,27 окт.,  Remote,Bulwork,https://dev.bg/company/jobads/bulwork-blockchain-software-developer-with-solidity/,"[' Fullstack Development', ' Go', ' JavaScript', ' Python']"
 BPM DEVELOPER ,27 окт., София ,Noser Bulgaria,https://dev.bg/company/jobads/noser-bulgaria-bpm-developer/,"[' Fullstack Development', ' Java', ' JavaScript']"
 FULL STACK (RUBY) DEVELOPER ,27 окт.,  Remote,Bulwork,https://dev.bg/company/jobads/bulwork-full-stack-ruby-developer/,"[' Fullstack Development', ' Ruby']"
 Full Stack Web Developer ,27 окт., Пловдив ,SHKOLO,https://dev.bg/company/jobads/shkolo-full-stack-web-developer/,[' Fullstack Development']
 FULL STACK STANDARD DEVELOPER WITH JAVA ,27 окт., София ,Intracol Technologies,https://dev.bg/company/jobads/intracol-full-stack-standard-developer-with-java/,"[' Fullstack Development', ' Java']"
 SENIOR FULL STACK DEVELOPER WITH JAVA ,27 окт., София ,Intracol Technologies,https://dev.bg/company/jobads/intracol-senior-full-stack-developer-with-java/,"[' Fullstack Development', ' Java']"
 Full Stack Developer with Django REST and Angular ,27 окт., София ,Astea Solutions,https://dev.bg/company/jobads/astea-solutions-full-stack-developer-with-django-rest-and-angular/,"[' Angular', ' Fullstack Development', ' JavaScript', ' Python']"
 Web Developer ,27 окт., Бургас ,SmartSys,https://dev.bg/company/jobads/smartsys-web-developer-4-2/,"[' .NET', ' Fullstack Development', ' JavaScript']"
 Full Stack Developer ,27 окт., Русе ,B.A.B.Consult,https://dev.bg/company/jobads/b-a-b-consult-full-stack-developer-3/,"[' Fullstack Development', ' JavaScript']"
 Web Developer ,27 окт., София ,Progress,https://dev.bg/company/jobads/progress-full-stack-software-engineer/,"[' .NET', ' Fullstack Development', ' JavaScript']"
 Senior Full-Stack Engineer ,27 окт., София ,LucidLink,https://dev.bg/company/jobads/lucidlink-senior-full-stack-engineer/,"[' Fullstack Development', ' JavaScript', ' Python']"
 Senior Full Stack Developer (TS) ,27 окт., София ,Auxionize,https://dev.bg/company/jobads/auxionize-senior-full-stack-developer-ts/,"[' Fullstack Development', ' React']"
 WEB Developer ,27 окт., Варна ,Nemetschek Bulgaria,https://dev.bg/company/jobads/nemetschek-bulgaria-web-developer-4/,"[' Fullstack Development', ' JavaScript', ' PHP']"
 Full Stack Java Developer ,27 окт., София ,Amadeus Sofia Labs,https://dev.bg/company/jobads/amadeus-full-stack-java-developer-3/,"[' Angular', ' Fullstack Development', ' Java', ' JavaScript']"
 Web Developer ,27 окт., София ,SmartSys,https://dev.bg/company/jobads/smartsys/,"[' .NET', ' Fullstack Development', ' JavaScript']"
 Development Team Lead ,27 окт., София ,HedgeServ,https://dev.bg/company/jobads/hedgeserv-development-team-lead/,"[' Angular', ' Fullstack Development', ' JavaScript']"
 Junior Developer ,27 окт., София ,Auxionize,https://dev.bg/company/jobads/auxionize-junior-developer/,"[' Fullstack Development', ' Junior / Intern']"
 Software Development Intern ,27 окт.,  Remote,Isobar Commerce,https://dev.bg/company/jobads/isobar-commerce-software-development-intern/,"[' Fullstack Development', ' JavaScript', ' Junior / Intern']"
 SFCC Web Developer ,27 окт., Варна ,Astound Commerce Bulgaria,https://dev.bg/company/jobads/astound-commerce-bulgaria-sfcc-web-developer/,"[' Fullstack Development', ' JavaScript']"
 Full Stack Developer (Node.js) ,27 окт.,  Remote,Xoomworks,https://dev.bg/company/jobads/xoomworks-full-stack-developer-node-js/,"[' Fullstack Development', ' JavaScript', ' Node.js']"
 Senior Web Developer ,27 окт., София ,Mansion Technology and Operations Centre,https://dev.bg/company/jobads/mansion-technology-and-operations-centre-senior-web-developer-2/,"[' Fullstack Development', ' JavaScript']"
 Web Developer ,27 окт.,  Remote,SmartSys,https://dev.bg/company/jobads/smartsys-web-developer-4/,"[' .NET', ' Fullstack Development', ' JavaScript']"
 C++ Full Stack Developer ,27 окт., Варна ,Adecco Bulgaria,https://dev.bg/company/jobads/c-full-stack-developer/,"[' C / C++ / Embedded dev', ' Fullstack Development', ' JavaScript']"
 C# Full Stack Developer ,27 окт., Варна ,Adecco Bulgaria,https://dev.bg/company/jobads/c-full-stack-developer-2/,"[' .NET', ' Fullstack Development']"
 SENIOR FULL STACK ENGINEER ,26 окт., Варна ,Unimasters Logistics,https://dev.bg/company/jobads/unimasters-logistics-senior-full-stack-engineer-1/,"[' Fullstack Development', ' JavaScript', ' PHP']"
 Full Stack Java Developer (remote project) ,26 окт., София ,NATEK,https://dev.bg/company/jobads/natek-full-stack-java-developer-remote-project/,"[' Angular', ' Fullstack Development', ' Java', ' JavaScript']"
 JavaScript Developer – SAP Data Warehouse Cloud Build & Delivery team ,26 окт., София ,SAP,https://dev.bg/company/jobads/javascript-developer-sap-data-warehouse-cloud-build-delivery-team/,"[' Fullstack Development', ' JavaScript', ' Node.js']"
 Junior Developer for SAP Business Technology Platform Apps for Circular Economy ,26 окт., София ,SAP,https://dev.bg/company/jobads/junior-developer-for-sap-business-technology-platform-apps-for-circular-economy/,"[' Fullstack Development', ' Java', ' JavaScript', ' Junior / Intern']"
 Technical Consultant – JavaScript/Python ,26 окт., София ,Sitecore,https://dev.bg/company/jobads/sitecore-technical-consultant-javascript-python/,"[' Fullstack Development', ' JavaScript', ' Python']"
 Full-stack Developer ,26 окт., София ,INENSIA,https://dev.bg/company/jobads/inensia-full-stack-developer-5/,"[' .NET', ' Fullstack Development', ' JavaScript']"
" SENIOR R&D MANAGER, SRE ",26 окт., Пловдив ,DraftKings,https://dev.bg/company/jobads/draftkings-senior-rd-manager-sre/,"[' .NET', ' Fullstack Development', ' IT Management', ' JavaScript']"
" SENIOR R&D MANAGER, SRE ",26 окт., София ,DraftKings,https://dev.bg/company/jobads/draftkings-senior-rd-manager-sre-1/,"[' .NET', ' Fullstack Development', ' IT Management', ' JavaScript']"
 Junior Full-Stack Developer (Java & JavaScript) ,26 окт., София ,Strypes,https://dev.bg/company/jobads/strypes-junior-full-stack-developer-java-javascript/,"[' Angular', ' Fullstack Development', ' Java', ' JavaScript', ' Junior / Intern']"
 Junior Full-Stack Developer (Java & JavaScript) ,26 окт., Пловдив ,Strypes,https://dev.bg/company/jobads/strypes-junior-full-stack-developer-java-javascript-1/,"[' Angular', ' Fullstack Development', ' Java', ' JavaScript', ' Junior / Intern']"
 Junior Full-Stack Developer (Java & JavaScript) ,26 окт., Бургас ,Strypes,https://dev.bg/company/jobads/strypes-junior-full-stack-developer-java-javascript-1-1/,"[' Angular', ' Fullstack Development', ' Java', ' JavaScript', ' Junior / Intern']"
 SENIOR FULL STACK ENGINEER ,25 окт., София ,Unimasters Logistics,https://dev.bg/company/jobads/unimasters-logistics-senior-full-stack-engineer/,"[' Fullstack Development', ' JavaScript', ' PHP']"
 Full-stack Developer /MEAN stack/ ,25 окт., София ,ICB (InterConsult Bulgaria),https://dev.bg/company/jobads/icb-interconsult-bulgaria-full-stack-developer-mean-stack/,"[' Angular', ' Fullstack Development', ' JavaScript', ' Node.js']"
 FULL STACK DEVELOPER ,25 окт., София ,PokerStars,https://dev.bg/company/jobads/pokerstars-full-stack-developer-3-1/,"[' Fullstack Development', ' Java', ' JavaScript']"
 Software Developers Specializing in Documentation ,25 окт., София ,Infragistics,https://dev.bg/company/jobads/infragistics-software-developers-specializing-in-documentation/,"[' .NET', ' Fullstack Development', ' JavaScript']"
 Software Development Team Lead ,25 окт.,  Remote,Isobar Commerce,https://dev.bg/company/jobads/isobar-commerce-software-development-team-lead/,"[' Fullstack Development', ' JavaScript']"
 Full Stack Software Engineer ,25 окт., София ,Clippings,https://dev.bg/company/jobads/clippings-full-stack-software-engineer/,[' Fullstack Development']
 Developer / Solution Engineer ,25 окт., София ,Positive Minds,https://dev.bg/company/jobads/positive-minds-developer-solution-engineer/,"[' Fullstack Development', ' JavaScript', ' React']"
 Junior Full-stack .NET Developer ,25 окт.,  Remote,Sirma,https://dev.bg/company/jobads/sirma-junior-full-stack-net-developer/,"[' .NET', ' Fullstack Development', ' JavaScript', ' Junior / Intern']"
 Blockchain developer ,25 окт., София ,IT PROvocator,https://dev.bg/company/jobads/blockchain-developer-2/,"[' Fullstack Development', ' JavaScript']"
 Experienced Full-Stack Developer ,25 окт., София ,Dreamix,https://dev.bg/company/jobads/dreamix-experienced-full-stack-developer/,"[' Angular', ' Fullstack Development', ' Java']"
 Full Stack Developer (Java / React) ,25 окт., София ,Commerzbank Digital Technology Center,https://dev.bg/company/jobads/commerzbank-digital-technology-center-java-full-stack-developer/,"[' Fullstack Development', ' Java', ' JavaScript', ' React']"
 Senior Full Stack Developer ,25 окт., София ,OfficeRnD,https://dev.bg/company/jobads/officernd-senior-fullstack-javascript-developer/,"[' Fullstack Development', ' JavaScript']"
 Senior .NET Full Stack Developer (.Net Core; ReactJS) ,25 окт., София ,TSD Services,https://dev.bg/company/jobads/tsd-services-senior-net-full-stack-developer-net-core-reactjs/,"[' .NET', ' Fullstack Development']"
 Full Stack PHP & JavaScript Developer ,25 окт.,  Remote,Easy Consult,https://dev.bg/company/jobads/full-stack-php-javascript-developer/,"[' Fullstack Development', ' JavaScript', ' PHP']"
 Full Stack Developer ,25 окт., София ,OfficeRnD,https://dev.bg/company/jobads/officernd-software-engineer-10/,"[' Fullstack Development', ' JavaScript']"
 Senior Software Developer React/ React Native & Ruby/ Node.js ,25 окт.,  Remote,MentorMate,https://dev.bg/company/jobads/mentormate-remote-senior-software-developer-react-react-native-ruby-node-js/,"[' Fullstack Development', ' Node.js', ' React']"
 Full-Stack Developer with Ruby on Rails and JavaScript ,25 окт., София ,Astea Solutions,https://dev.bg/company/jobads/astea-solutions-full-stack-developer-with-ruby-on-rails-and-javascript/,"[' Fullstack Development', ' JavaScript', ' Ruby']"
 Full-stack developer ,25 окт.,  Remote,hack,https://dev.bg/company/jobads/hack-full-stack-developer-5/,"[' Fullstack Development', ' JavaScript', ' Node.js']"
 Full-Stack Developer ,25 окт.,  Remote,PROGRAMISTA,https://dev.bg/company/jobads/programista-full-stack-developer-10/,"[' Fullstack Development', ' JavaScript', ' Node.js']"
 Full Stack Developer (Python/React) ,25 окт., София ,Nemetschek Bulgaria,https://dev.bg/company/jobads/nemetschek-bulgaria-full-stack-developer-python-react/,"[' Fullstack Development', ' JavaScript', ' Python', ' React']"
 Senior Software Developer React/ React Native & Ruby/ Node.js ,25 окт., Варна ,MentorMate,https://dev.bg/company/jobads/mentormate-senior-software-developer-react-react-native-ruby-node-js-3/,"[' Fullstack Development', ' JavaScript', ' Ruby']"
" Senior Manager, Software Development ",25 окт., София ,Amadeus Sofia Labs,https://dev.bg/company/jobads/amadeus-senior-manager-software-development/,"[' Fullstack Development', ' IT Management']"
 Full Stack Software Engineer – Sort Integration ,25 окт., София ,Ocado Technology,https://dev.bg/company/jobads/ocado-technology-full-stack-software-engineer-sort-integration/,"[' Fullstack Development', ' Go', ' JavaScript', ' React']"
 Full-stack Java developer with Elastic Search experience ,25 окт., София ,VMware Bulgaria,https://dev.bg/company/jobads/vmware-bulgaria-java-software-developer-vmware-content-operations/,"[' Fullstack Development', ' Java']"
 Full Stack Engineer ,25 окт., Пловдив ,Pivot Energy Services,https://dev.bg/company/jobads/pivot-energy-services-3/,"[' Fullstack Development', ' JavaScript', ' Node.js']"
 Full-stack Java developer with Elastic Search experience ,25 окт.,  Remote,VMware Bulgaria,https://dev.bg/company/jobads/vmware-bulgaria-java-software-developer-vmware-content-operations-2/,"[' Fullstack Development', ' Java']"
 Senior Software Engineer / Full Stack ,25 окт., София ,Playtech,https://dev.bg/company/jobads/playtech-senior-software-engineer-full-stack/,"[' Fullstack Development', ' Java', ' JavaScript']"
